"Report Date","Health District",Sex,"Number of Cases","Number of Hospitalizations","Number of Deaths"
05/10/2020,"West Piedmont",Male,25,6,1
05/10/2020,"West Piedmont","Not Reported",0,0,0
05/10/2020,"Western Tidewater",Female,226,17,10
05/10/2020,"Western Tidewater",Male,255,38,14
05/10/2020,"Western Tidewater","Not Reported",1,0,0
05/11/2020,Alexandria,Female,632,65,16
05/11/2020,Alexandria,Male,589,74,14
05/11/2020,Alexandria,"Not Reported",3,0,0
05/11/2020,Alleghany,Female,89,8,2
05/11/2020,Alleghany,Male,63,14,1
05/11/2020,Alleghany,"Not Reported",0,0,0
05/11/2020,Arlington,Female,688,130,27
05/11/2020,Arlington,Male,703,156,33
05/11/2020,Arlington,"Not Reported",8,0,0
05/11/2020,"Central Shenandoah",Female,573,28,10
05/11/2020,"Central Shenandoah",Male,489,33,14
05/11/2020,"Central Shenandoah","Not Reported",8,0,0
05/11/2020,"Central Virginia",Female,70,6,0
05/11/2020,"Central Virginia",Male,88,7,2
05/11/2020,"Central Virginia","Not Reported",0,0,0
05/11/2020,Chesapeake,Female,199,38,4
05/11/2020,Chesapeake,Male,141,32,5
05/11/2020,Chesapeake,"Not Reported",0,0,0
05/11/2020,Chesterfield,Female,475,29,15
05/11/2020,Chesterfield,Male,388,37,17
05/11/2020,Chesterfield,"Not Reported",10,0,0
05/11/2020,Chickahominy,Female,188,36,12
05/11/2020,Chickahominy,Male,107,29,11
05/11/2020,Chickahominy,"Not Reported",4,0,0
05/11/2020,Crater,Female,166,40,10
05/11/2020,Crater,Male,126,27,4
05/11/2020,Crater,"Not Reported",3,2,0
05/11/2020,"Cumberland Plateau",Female,16,1,0
05/11/2020,"Cumberland Plateau",Male,13,1,0
05/11/2020,"Cumberland Plateau","Not Reported",0,0,0
05/11/2020,"Eastern Shore",Female,365,15,7
05/11/2020,"Eastern Shore",Male,325,17,5
05/11/2020,"Eastern Shore","Not Reported",4,0,0
05/11/2020,Fairfax,Female,3082,408,122
05/11/2020,Fairfax,Male,3146,549,127
05/11/2020,Fairfax,"Not Reported",48,4,1
05/11/2020,Hampton,Female,82,11,1
05/11/2020,Hampton,Male,62,18,2
05/11/2020,Hampton,"Not Reported",2,0,0
05/11/2020,Henrico,Female,642,71,55
05/11/2020,Henrico,Male,438,81,54
05/11/2020,Henrico,"Not Reported",3,0,1
05/11/2020,Lenowisco,Female,19,6,1
05/11/2020,Lenowisco,Male,22,8,2
05/11/2020,Lenowisco,"Not Reported",0,0,0
05/11/2020,"Lord Fairfax",Female,399,32,11
05/11/2020,"Lord Fairfax",Male,309,30,10
05/11/2020,"Lord Fairfax","Not Reported",5,0,0
05/11/2020,Loudoun,Female,614,47,15
05/11/2020,Loudoun,Male,578,69,15
05/11/2020,Loudoun,"Not Reported",3,0,0
05/11/2020,"Mount Rogers",Female,90,6,0
05/11/2020,"Mount Rogers",Male,91,11,4
05/11/2020,"Mount Rogers","Not Reported",1,0,0
05/11/2020,"New River",Female,47,4,0
05/11/2020,"New River",Male,41,8,1
05/11/2020,"New River","Not Reported",1,0,0
05/11/2020,Norfolk,Female,146,26,1
05/11/2020,Norfolk,Male,161,24,4
05/11/2020,Norfolk,"Not Reported",1,0,0
05/11/2020,Peninsula,Female,225,50,19
05/11/2020,Peninsula,Male,213,58,11
05/11/2020,Peninsula,"Not Reported",5,0,0
05/11/2020,Piedmont,Female,95,10,1
05/11/2020,Piedmont,Male,278,19,3
05/11/2020,Piedmont,"Not Reported",0,0,0
05/11/2020,Pittsylvania-Danville,Female,34,12,1
05/11/2020,Pittsylvania-Danville,Male,22,9,1
05/11/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/11/2020,Portsmouth,Female,94,20,4
05/11/2020,Portsmouth,Male,111,18,4
05/11/2020,Portsmouth,"Not Reported",3,0,0
05/11/2020,"Prince William",Female,1730,165,30
05/11/2020,"Prince William",Male,1786,174,28
05/11/2020,"Prince William","Not Reported",38,0,0
05/11/2020,Rappahannock,Female,402,49,2
05/11/2020,Rappahannock,Male,378,69,10
05/11/2020,Rappahannock,"Not Reported",2,0,0
05/11/2020,"Rappahannock Rapidan",Female,248,16,4
05/11/2020,"Rappahannock Rapidan",Male,276,27,6
05/11/2020,"Rappahannock Rapidan","Not Reported",10,0,0
05/11/2020,Richmond,Female,268,41,4
05/11/2020,Richmond,Male,273,50,12
05/11/2020,Richmond,"Not Reported",5,1,2
05/11/2020,Roanoke,Female,63,3,0
05/11/2020,Roanoke,Male,43,4,1
05/11/2020,Roanoke,"Not Reported",0,0,0
05/11/2020,Southside,Female,112,13,5
05/11/2020,Southside,Male,60,16,5
05/11/2020,Southside,"Not Reported",3,0,0
05/11/2020,"Thomas Jefferson",Female,202,35,5
05/11/2020,"Thomas Jefferson",Male,148,27,8
05/11/2020,"Thomas Jefferson","Not Reported",1,0,0
05/11/2020,"Three Rivers",Female,96,15,5
05/11/2020,"Three Rivers",Male,230,13,1
05/11/2020,"Three Rivers","Not Reported",1,0,0
05/11/2020,"Virginia Beach",Female,285,38,5
05/11/2020,"Virginia Beach",Male,218,47,12
05/11/2020,"Virginia Beach","Not Reported",2,0,0
05/11/2020,"West Piedmont",Female,33,2,0
05/11/2020,"West Piedmont",Male,26,6,1
05/11/2020,"West Piedmont","Not Reported",0,0,0
05/11/2020,"Western Tidewater",Female,228,17,10
05/11/2020,"Western Tidewater",Male,256,38,14
05/11/2020,"Western Tidewater","Not Reported",1,0,0
05/12/2020,Alexandria,Female,642,66,16
05/12/2020,Alexandria,Male,595,79,14
05/12/2020,Alexandria,"Not Reported",3,0,0
05/12/2020,Alleghany,Female,89,8,2
05/12/2020,Alleghany,Male,63,14,1
05/12/2020,Alleghany,"Not Reported",0,0,0
05/12/2020,Arlington,Female,696,130,30
05/12/2020,Arlington,Male,712,158,36
05/12/2020,Arlington,"Not Reported",8,0,0
05/12/2020,"Central Shenandoah",Female,575,33,10
05/12/2020,"Central Shenandoah",Male,492,34,14
05/12/2020,"Central Shenandoah","Not Reported",8,0,0
05/12/2020,"Central Virginia",Female,70,6,0
05/12/2020,"Central Virginia",Male,90,8,2
05/12/2020,"Central Virginia","Not Reported",0,0,0
05/12/2020,Chesapeake,Female,200,38,4
05/12/2020,Chesapeake,Male,143,32,5
05/12/2020,Chesapeake,"Not Reported",0,0,0
05/12/2020,Chesterfield,Female,500,31,16
05/12/2020,Chesterfield,Male,414,38,18
05/12/2020,Chesterfield,"Not Reported",11,0,0
05/12/2020,Chickahominy,Female,191,37,12
05/12/2020,Chickahominy,Male,108,30,12
05/12/2020,Chickahominy,"Not Reported",4,0,0
05/12/2020,Crater,Female,173,42,10
05/12/2020,Crater,Male,137,28,4
05/12/2020,Crater,"Not Reported",3,2,0
05/12/2020,"Cumberland Plateau",Female,16,1,0
05/12/2020,"Cumberland Plateau",Male,13,1,0
05/12/2020,"Cumberland Plateau","Not Reported",0,0,0
05/12/2020,"Eastern Shore",Female,371,15,7
05/12/2020,"Eastern Shore",Male,326,17,5
05/12/2020,"Eastern Shore","Not Reported",4,0,0
05/12/2020,Fairfax,Female,3220,421,125
05/12/2020,Fairfax,Male,3277,562,134
05/12/2020,Fairfax,"Not Reported",50,4,1
05/12/2020,Hampton,Female,82,11,1
05/12/2020,Hampton,Male,63,18,2
05/12/2020,Hampton,"Not Reported",2,0,0
05/12/2020,Henrico,Female,653,75,57
05/12/2020,Henrico,Male,449,82,54
05/12/2020,Henrico,"Not Reported",4,0,1
05/12/2020,Lenowisco,Female,19,6,1
05/12/2020,Lenowisco,Male,22,8,2
05/12/2020,Lenowisco,"Not Reported",0,0,0
05/12/2020,"Lord Fairfax",Female,410,34,13
05/12/2020,"Lord Fairfax",Male,320,30,10
05/12/2020,"Lord Fairfax","Not Reported",6,0,0
05/12/2020,Loudoun,Female,619,48,19
05/12/2020,Loudoun,Male,588,71,16
05/12/2020,Loudoun,"Not Reported",3,0,0
05/12/2020,"Mount Rogers",Female,91,6,0
05/12/2020,"Mount Rogers",Male,92,11,4
05/12/2020,"Mount Rogers","Not Reported",1,0,0
05/12/2020,"New River",Female,47,4,0
05/12/2020,"New River",Male,41,8,1
05/12/2020,"New River","Not Reported",1,0,0
05/12/2020,Norfolk,Female,153,26,1
05/12/2020,Norfolk,Male,165,26,4
05/12/2020,Norfolk,"Not Reported",1,0,0
05/12/2020,Peninsula,Female,229,50,19
05/12/2020,Peninsula,Male,214,58,11
05/12/2020,Peninsula,"Not Reported",5,0,0
05/12/2020,Piedmont,Female,95,11,1
05/12/2020,Piedmont,Male,338,24,4
05/12/2020,Piedmont,"Not Reported",0,0,0
05/12/2020,Pittsylvania-Danville,Female,34,12,1
05/12/2020,Pittsylvania-Danville,Male,24,9,1
05/12/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/12/2020,Portsmouth,Female,96,20,4
05/12/2020,Portsmouth,Male,113,18,5
05/12/2020,Portsmouth,"Not Reported",1,0,0
05/12/2020,"Prince William",Female,1772,169,32
05/12/2020,"Prince William",Male,1846,188,32
05/12/2020,"Prince William","Not Reported",29,0,0
05/12/2020,Rappahannock,Female,415,49,4
05/12/2020,Rappahannock,Male,388,70,10
05/12/2020,Rappahannock,"Not Reported",2,0,0
05/12/2020,"Rappahannock Rapidan",Female,254,16,4
05/12/2020,"Rappahannock Rapidan",Male,286,30,7
05/12/2020,"Rappahannock Rapidan","Not Reported",10,0,0
05/12/2020,Richmond,Female,274,41,4
05/12/2020,Richmond,Male,286,54,12
05/12/2020,Richmond,"Not Reported",5,1,2
05/12/2020,Roanoke,Female,63,3,0
05/12/2020,Roanoke,Male,45,4,1
05/12/2020,Roanoke,"Not Reported",0,0,0
05/12/2020,Southside,Female,115,13,5
05/12/2020,Southside,Male,64,16,5
05/12/2020,Southside,"Not Reported",3,0,0
05/12/2020,"Thomas Jefferson",Female,201,35,5
05/12/2020,"Thomas Jefferson",Male,152,28,8
05/12/2020,"Thomas Jefferson","Not Reported",1,0,0
05/12/2020,"Three Rivers",Female,102,16,5
05/12/2020,"Three Rivers",Male,241,12,0
05/12/2020,"Three Rivers","Not Reported",1,0,0
05/12/2020,"Virginia Beach",Female,287,38,6
05/12/2020,"Virginia Beach",Male,220,47,12
05/12/2020,"Virginia Beach","Not Reported",2,0,0
05/12/2020,"West Piedmont",Female,35,3,0
05/12/2020,"West Piedmont",Male,27,6,1
05/12/2020,"West Piedmont","Not Reported",0,0,0
05/12/2020,"Western Tidewater",Female,230,17,10
05/12/2020,"Western Tidewater",Male,257,38,16
05/12/2020,"Western Tidewater","Not Reported",2,0,0
05/13/2020,Alexandria,Female,673,67,16
05/13/2020,Alexandria,Male,630,81,15
05/13/2020,Alexandria,"Not Reported",2,0,0
05/13/2020,Alleghany,Female,89,8,2
05/13/2020,Alleghany,Male,64,15,1
05/13/2020,Alleghany,"Not Reported",0,0,0
05/13/2020,Arlington,Female,714,135,31
05/13/2020,Arlington,Male,737,165,38
05/13/2020,Arlington,"Not Reported",9,0,0
05/13/2020,"Central Shenandoah",Female,596,38,10
05/13/2020,"Central Shenandoah",Male,510,36,14
05/13/2020,"Central Shenandoah","Not Reported",8,0,0
05/13/2020,"Central Virginia",Female,72,6,0
05/13/2020,"Central Virginia",Male,95,9,2
05/13/2020,"Central Virginia","Not Reported",0,0,0
05/13/2020,Chesapeake,Female,205,40,4
05/13/2020,Chesapeake,Male,149,35,5
05/13/2020,Chesapeake,"Not Reported",0,0,0
05/13/2020,Chesterfield,Female,512,31,17
05/13/2020,Chesterfield,Male,432,39,19
05/13/2020,Chesterfield,"Not Reported",11,0,0
05/13/2020,Chickahominy,Female,192,37,12
05/13/2020,Chickahominy,Male,119,32,12
05/13/2020,Chickahominy,"Not Reported",3,0,0
05/13/2020,Crater,Female,176,42,10
05/13/2020,Crater,Male,138,28,4
05/13/2020,Crater,"Not Reported",3,2,0
05/13/2020,"Cumberland Plateau",Female,15,1,0
05/13/2020,"Cumberland Plateau",Male,13,1,0
05/13/2020,"Cumberland Plateau","Not Reported",0,0,0
05/13/2020,"Eastern Shore",Female,382,15,7
05/13/2020,"Eastern Shore",Male,333,19,5
05/13/2020,"Eastern Shore","Not Reported",4,0,0
05/13/2020,Fairfax,Female,3316,432,130
05/13/2020,Fairfax,Male,3382,578,138
05/13/2020,Fairfax,"Not Reported",50,4,1
05/13/2020,Hampton,Female,82,11,1
05/13/2020,Hampton,Male,64,18,2
05/13/2020,Hampton,"Not Reported",2,0,0
05/13/2020,Henrico,Female,673,80,57
05/13/2020,Henrico,Male,471,86,54
05/13/2020,Henrico,"Not Reported",2,0,1
05/13/2020,Lenowisco,Female,20,7,1
05/13/2020,Lenowisco,Male,22,8,3
05/13/2020,Lenowisco,"Not Reported",0,0,0
05/13/2020,"Lord Fairfax",Female,422,39,16
05/13/2020,"Lord Fairfax",Male,341,33,12
05/13/2020,"Lord Fairfax","Not Reported",7,0,0
05/13/2020,Loudoun,Female,655,56,21
05/13/2020,Loudoun,Male,625,73,17
05/13/2020,Loudoun,"Not Reported",3,0,0
05/13/2020,"Mount Rogers",Female,101,6,0
05/13/2020,"Mount Rogers",Male,101,11,4
05/13/2020,"Mount Rogers","Not Reported",1,0,0
05/13/2020,"New River",Female,46,4,0
05/13/2020,"New River",Male,40,8,1
05/13/2020,"New River","Not Reported",1,0,0
05/13/2020,Norfolk,Female,154,26,1
05/13/2020,Norfolk,Male,172,26,4
05/13/2020,Norfolk,"Not Reported",1,0,0
05/13/2020,Peninsula,Female,231,50,19
05/13/2020,Peninsula,Male,218,58,11
05/13/2020,Peninsula,"Not Reported",5,0,0
05/13/2020,Piedmont,Female,99,11,1
05/13/2020,Piedmont,Male,383,25,4
05/13/2020,Piedmont,"Not Reported",0,0,0
05/13/2020,Pittsylvania-Danville,Female,34,12,1
05/13/2020,Pittsylvania-Danville,Male,24,9,1
05/13/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/13/2020,Portsmouth,Female,97,21,4
05/13/2020,Portsmouth,Male,115,18,5
05/13/2020,Portsmouth,"Not Reported",1,0,0
05/13/2020,"Prince William",Female,1850,182,40
05/13/2020,"Prince William",Male,1915,194,32
05/13/2020,"Prince William","Not Reported",27,0,0
05/13/2020,Rappahannock,Female,430,49,4
05/13/2020,Rappahannock,Male,406,73,10
05/13/2020,Rappahannock,"Not Reported",2,0,0
05/13/2020,"Rappahannock Rapidan",Female,274,17,4
05/13/2020,"Rappahannock Rapidan",Male,308,31,7
05/13/2020,"Rappahannock Rapidan","Not Reported",10,0,0
05/13/2020,Richmond,Female,284,44,4
05/13/2020,Richmond,Male,303,57,12
05/13/2020,Richmond,"Not Reported",5,1,2
05/13/2020,Roanoke,Female,68,3,0
05/13/2020,Roanoke,Male,48,4,1
05/13/2020,Roanoke,"Not Reported",0,0,0
05/13/2020,Southside,Female,116,13,7
05/13/2020,Southside,Male,64,16,6
05/13/2020,Southside,"Not Reported",3,0,0
05/13/2020,"Thomas Jefferson",Female,202,36,5
05/13/2020,"Thomas Jefferson",Male,157,29,8
05/13/2020,"Thomas Jefferson","Not Reported",1,0,0
05/13/2020,"Three Rivers",Female,104,16,5
05/13/2020,"Three Rivers",Male,245,12,0
05/13/2020,"Three Rivers","Not Reported",1,0,0
05/13/2020,"Virginia Beach",Female,293,38,6
05/13/2020,"Virginia Beach",Male,224,47,12
05/13/2020,"Virginia Beach","Not Reported",2,0,0
05/13/2020,"West Piedmont",Female,37,3,0
05/13/2020,"West Piedmont",Male,29,7,1
05/13/2020,"West Piedmont","Not Reported",0,0,0
05/13/2020,"Western Tidewater",Female,231,17,10
05/13/2020,"Western Tidewater",Male,258,39,17
05/13/2020,"Western Tidewater","Not Reported",2,0,0
05/14/2020,Alexandria,Female,693,69,17
05/14/2020,Alexandria,Male,654,83,15
05/14/2020,Alexandria,"Not Reported",2,0,0
05/14/2020,Alleghany,Female,91,8,2
05/14/2020,Alleghany,Male,65,15,2
05/14/2020,Alleghany,"Not Reported",1,0,0
05/14/2020,Arlington,Female,731,137,32
05/14/2020,Arlington,Male,760,168,38
05/14/2020,Arlington,"Not Reported",8,0,0
05/14/2020,"Central Shenandoah",Female,608,41,10
05/14/2020,"Central Shenandoah",Male,520,37,14
05/14/2020,"Central Shenandoah","Not Reported",8,0,0
05/14/2020,"Central Virginia",Female,72,6,0
05/14/2020,"Central Virginia",Male,97,9,3
05/14/2020,"Central Virginia","Not Reported",0,0,0
05/14/2020,Chesapeake,Female,210,40,4
05/14/2020,Chesapeake,Male,152,36,5
05/14/2020,Chesapeake,"Not Reported",0,0,0
05/14/2020,Chesterfield,Female,531,31,17
05/14/2020,Chesterfield,Male,463,39,19
05/14/2020,Chesterfield,"Not Reported",11,0,0
05/14/2020,Chickahominy,Female,206,37,13
05/14/2020,Chickahominy,Male,124,34,13
05/14/2020,Chickahominy,"Not Reported",3,0,0
05/14/2020,Crater,Female,186,44,10
05/14/2020,Crater,Male,155,30,4
05/14/2020,Crater,"Not Reported",3,2,0
05/14/2020,"Cumberland Plateau",Female,15,1,0
05/14/2020,"Cumberland Plateau",Male,13,1,0
05/14/2020,"Cumberland Plateau","Not Reported",0,0,0
05/14/2020,"Eastern Shore",Female,412,17,8
05/14/2020,"Eastern Shore",Male,361,21,6
05/14/2020,"Eastern Shore","Not Reported",4,0,0
05/14/2020,Fairfax,Female,3463,444,134
05/14/2020,Fairfax,Male,3519,586,139
05/14/2020,Fairfax,"Not Reported",53,4,1
05/14/2020,Hampton,Female,88,11,1
05/14/2020,Hampton,Male,66,18,2
05/14/2020,Hampton,"Not Reported",2,0,0
05/14/2020,Henrico,Female,688,81,57
05/14/2020,Henrico,Male,484,87,54
05/14/2020,Henrico,"Not Reported",2,0,1
05/14/2020,Lenowisco,Female,20,7,1
05/14/2020,Lenowisco,Male,22,8,3
05/14/2020,Lenowisco,"Not Reported",0,0,0
05/14/2020,"Lord Fairfax",Female,432,40,18
05/14/2020,"Lord Fairfax",Male,354,34,13
05/14/2020,"Lord Fairfax","Not Reported",7,0,0
05/14/2020,Loudoun,Female,687,58,25
05/14/2020,Loudoun,Male,649,73,19
05/14/2020,Loudoun,"Not Reported",3,0,0
05/14/2020,"Mount Rogers",Female,102,6,0
05/14/2020,"Mount Rogers",Male,102,11,4
05/14/2020,"Mount Rogers","Not Reported",1,0,0
05/14/2020,"New River",Female,47,4,0
05/14/2020,"New River",Male,40,8,1
05/14/2020,"New River","Not Reported",1,0,0
05/14/2020,Norfolk,Female,161,28,1
05/14/2020,Norfolk,Male,176,28,4
05/14/2020,Norfolk,"Not Reported",1,0,0
05/14/2020,Peninsula,Female,236,50,19
05/14/2020,Peninsula,Male,224,58,11
05/14/2020,Peninsula,"Not Reported",3,0,0
05/14/2020,Piedmont,Female,100,11,1
05/14/2020,Piedmont,Male,386,25,4
05/14/2020,Piedmont,"Not Reported",0,0,0
05/14/2020,Pittsylvania-Danville,Female,36,12,1
05/14/2020,Pittsylvania-Danville,Male,24,9,1
05/14/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/14/2020,Portsmouth,Female,99,21,4
05/14/2020,Portsmouth,Male,117,18,5
05/14/2020,Portsmouth,"Not Reported",1,0,0
05/14/2020,"Prince William",Female,1949,186,41
05/14/2020,"Prince William",Male,2054,199,33
05/14/2020,"Prince William","Not Reported",33,0,0
05/14/2020,Rappahannock,Female,450,50,4
05/14/2020,Rappahannock,Male,420,73,10
05/14/2020,Rappahannock,"Not Reported",3,0,0
05/14/2020,"Rappahannock Rapidan",Female,279,19,4
05/14/2020,"Rappahannock Rapidan",Male,323,33,7
05/14/2020,"Rappahannock Rapidan","Not Reported",10,0,0
05/14/2020,Richmond,Female,290,44,4
05/14/2020,Richmond,Male,316,57,12
05/14/2020,Richmond,"Not Reported",5,1,2
05/14/2020,Roanoke,Female,71,3,0
05/14/2020,Roanoke,Male,49,4,1
05/14/2020,Roanoke,"Not Reported",0,0,0
05/14/2020,Southside,Female,123,14,7
05/14/2020,Southside,Male,67,16,6
05/14/2020,Southside,"Not Reported",3,0,0
05/14/2020,"Thomas Jefferson",Female,202,36,5
05/14/2020,"Thomas Jefferson",Male,161,29,8
05/14/2020,"Thomas Jefferson","Not Reported",1,0,0
05/14/2020,"Three Rivers",Female,108,16,5
05/14/2020,"Three Rivers",Male,250,13,1
05/14/2020,"Three Rivers","Not Reported",1,0,0
05/14/2020,"Virginia Beach",Female,298,38,7
05/14/2020,"Virginia Beach",Male,228,48,12
05/14/2020,"Virginia Beach","Not Reported",2,0,0
05/14/2020,"West Piedmont",Female,38,3,0
05/14/2020,"West Piedmont",Male,29,7,2
05/14/2020,"West Piedmont","Not Reported",0,0,0
05/14/2020,"Western Tidewater",Female,233,17,10
05/14/2020,"Western Tidewater",Male,259,40,18
05/14/2020,"Western Tidewater","Not Reported",3,0,0
05/15/2020,Alexandria,Female,716,71,17
05/15/2020,Alexandria,Male,677,88,15
05/15/2020,Alexandria,"Not Reported",3,0,0
05/15/2020,Alleghany,Female,91,8,2
05/15/2020,Alleghany,Male,65,15,2
05/15/2020,Alleghany,"Not Reported",1,0,0
05/15/2020,Arlington,Female,751,138,33
05/15/2020,Arlington,Male,775,168,38
05/15/2020,Arlington,"Not Reported",8,0,0
05/15/2020,"Central Shenandoah",Female,621,43,10
05/15/2020,"Central Shenandoah",Male,532,39,14
05/15/2020,"Central Shenandoah","Not Reported",10,0,0
05/15/2020,"Central Virginia",Female,73,6,0
05/15/2020,"Central Virginia",Male,98,10,3
05/15/2020,"Central Virginia","Not Reported",0,0,0
05/15/2020,Chesapeake,Female,218,40,4
05/15/2020,Chesapeake,Male,161,36,6
05/15/2020,Chesapeake,"Not Reported",0,0,0
05/15/2020,Chesterfield,Female,551,32,17
05/15/2020,Chesterfield,Male,480,40,19
05/15/2020,Chesterfield,"Not Reported",12,0,0
05/15/2020,Chickahominy,Female,211,37,13
05/15/2020,Chickahominy,Male,128,34,13
05/15/2020,Chickahominy,"Not Reported",3,0,0
05/15/2020,Crater,Female,191,44,10
05/15/2020,Crater,Male,171,30,4
05/15/2020,Crater,"Not Reported",3,2,0
05/15/2020,"Cumberland Plateau",Female,15,1,0
05/15/2020,"Cumberland Plateau",Male,13,1,0
05/15/2020,"Cumberland Plateau","Not Reported",0,0,0
05/15/2020,"Eastern Shore",Female,439,17,8
05/15/2020,"Eastern Shore",Male,398,24,8
05/15/2020,"Eastern Shore","Not Reported",4,0,0
05/15/2020,Fairfax,Female,3567,454,138
05/15/2020,Fairfax,Male,3625,592,141
05/15/2020,Fairfax,"Not Reported",53,4,1
05/15/2020,Hampton,Female,89,11,1
05/15/2020,Hampton,Male,67,18,2
05/15/2020,Hampton,"Not Reported",2,0,0
05/15/2020,Henrico,Female,700,81,58
05/15/2020,Henrico,Male,496,88,54
05/15/2020,Henrico,"Not Reported",2,0,1
05/15/2020,Lenowisco,Female,20,7,1
05/15/2020,Lenowisco,Male,22,8,3
05/15/2020,Lenowisco,"Not Reported",0,0,0
05/15/2020,"Lord Fairfax",Female,444,40,18
05/15/2020,"Lord Fairfax",Male,364,35,14
05/15/2020,"Lord Fairfax","Not Reported",7,0,0
05/15/2020,Loudoun,Female,699,60,27
05/15/2020,Loudoun,Male,672,74,21
05/15/2020,Loudoun,"Not Reported",3,0,0
05/15/2020,"Mount Rogers",Female,106,6,0
05/15/2020,"Mount Rogers",Male,102,11,4
05/15/2020,"Mount Rogers","Not Reported",1,0,0
05/15/2020,"New River",Female,47,4,0
05/15/2020,"New River",Male,40,8,1
05/15/2020,"New River","Not Reported",1,0,0
05/15/2020,Norfolk,Female,169,28,1
05/15/2020,Norfolk,Male,179,28,4
05/15/2020,Norfolk,"Not Reported",1,0,0
05/15/2020,Peninsula,Female,244,51,19
05/15/2020,Peninsula,Male,227,60,12
05/15/2020,Peninsula,"Not Reported",3,0,0
05/15/2020,Piedmont,Female,100,11,1
05/15/2020,Piedmont,Male,407,26,4
05/15/2020,Piedmont,"Not Reported",0,0,0
05/15/2020,Pittsylvania-Danville,Female,37,13,1
05/15/2020,Pittsylvania-Danville,Male,24,9,1
05/15/2020,Pittsylvania-Danville,"Not Reported",0,0,0
05/15/2020,Portsmouth,Female,100,21,4
05/15/2020,Portsmouth,Male,118,18,6
05/15/2020,Portsmouth,"Not Reported",1,0,0
05/15/2020,"Prince William",Female,1990,192,41
05/15/2020,"Prince William",Male,2104,206,34
05/15/2020,"Prince William","Not Reported",36,0,0
05/15/2020,Rappahannock,Female,465,50,4
05/15/2020,Rappahannock,Male,435,73,10
05/15/2020,Rappahannock,"Not Reported",2,0,0
05/15/2020,"Rappahannock Rapidan",Female,286,19,4
05/15/2020,"Rappahannock Rapidan",Male,337,34,7
05/15/2020,"Rappahannock Rapidan","Not Reported",10,0,0
05/15/2020,Richmond,Female,315,44,4
05/15/2020,Richmond,Male,342,60,12
05/15/2020,Richmond,"Not Reported",8,1,2
05/15/2020,Roanoke,Female,71,3,0
05/15/2020,Roanoke,Male,49,4,1
05/15/2020,Roanoke,"Not Reported",0,0,0
05/15/2020,Southside,Female,128,17,9
05/15/2020,Southside,Male,68,16,7
05/15/2020,Southside,"Not Reported",3,0,0
05/15/2020,"Thomas Jefferson",Female,207,36,5
05/15/2020,"Thomas Jefferson",Male,162,29,8
05/15/2020,"Thomas Jefferson","Not Reported",1,0,0
05/15/2020,"Three Rivers",Female,108,17,5
05/15/2020,"Three Rivers",Male,250,13,1
05/15/2020,"Three Rivers","Not Reported",1,0,0
05/15/2020,"Virginia Beach",Female,298,38,7
05/15/2020,"Virginia Beach",Male,235,48,12
